_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore
ObjectId(59fe2735f57e7a65e3a904c0),0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,4,randFromNumberOfSpades,1,5,,,,-17,2,-8,2,3,6,0,2,0,-59
ObjectId(59fe2735f57e7a65e3a904c1),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,4,randFromNumberOfSpades,2,4,5,,,-8,2,-17,2,4,7,0,1,1,-51
ObjectId(59fe2735f57e7a65e3a904c2),0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,4,randFromNumberOfSpades,3,1,4,5,,-17,2,-8,2,3,6,0,2,0,-59
ObjectId(59fe2735f57e7a65e3a904c3),1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,4,randFromNumberOfSpades,4,3,1,4,5,-8,2,-17,2,3,7,0,1,1,-51
ObjectId(59fe273bf57e7a65e3a904f8),0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,5,randFromNumberOfSpades,1,0,,,,-1,2,-11,2,4,-14,0,1,1,-51
ObjectId(59fe273bf57e7a65e3a904f9),0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,5,randFromNumberOfSpades,2,5,Nil,,,-11,2,-1,2,2,-15,0,2,0,-59
ObjectId(59fe273bf57e7a65e3a904fa),0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,5,randFromNumberOfSpades,3,4,5,Nil,,-1,2,-11,2,3,-14,0,1,1,-51
ObjectId(59fe273bf57e7a65e3a904fb),1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,5,randFromNumberOfSpades,4,0,4,5,Nil,-11,2,-1,2,4,-15,0,2,0,-59
ObjectId(59fe2740f57e7a65e3a90530),0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,6,randFromNumberOfSpades,1,1,,,,-26,2,-15,2,1,2,6,2,0,-59
ObjectId(59fe2740f57e7a65e3a90531),0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,6,randFromNumberOfSpades,2,7,1,,,-15,2,-26,2,3,-8,0,1,1,-51
ObjectId(59fe2740f57e7a65e3a90532),1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,6,randFromNumberOfSpades,3,1,7,1,,-26,2,-15,2,7,2,6,2,0,-59
ObjectId(59fe2740f57e7a65e3a90533),0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,6,randFromNumberOfSpades,4,1,1,7,1,-15,2,-26,2,2,-8,0,1,1,-51
ObjectId(59fe2746f57e7a65e3a90568),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,7,randFromNumberOfSpades,1,2,,,,-23,2,-24,8,3,-7,0,1,1,-51
ObjectId(59fe2746f57e7a65e3a90569),1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,7,randFromNumberOfSpades,2,2,2,,,-24,8,-23,2,2,8,0,2,0,-59
ObjectId(59fe2746f57e7a65e3a9056a),0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,7,randFromNumberOfSpades,3,5,2,2,,-23,2,-24,8,2,-7,0,1,1,-51
ObjectId(59fe2746f57e7a65e3a9056b),0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,7,randFromNumberOfSpades,4,6,5,2,2,-24,8,-23,2,6,8,0,2,0,-59
ObjectId(59fe274bf57e7a65e3a905a0),0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,8,randFromNumberOfSpades,1,6,,,,-16,8,-30,2,3,-8,0,2,0,-59
ObjectId(59fe274bf57e7a65e3a905a1),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,8,randFromNumberOfSpades,2,3,6,,,-30,2,-16,8,5,6,0,1,1,-51
ObjectId(59fe274bf57e7a65e3a905a2),1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,8,randFromNumberOfSpades,3,2,3,6,,-16,8,-30,2,4,-8,0,2,0,-59
ObjectId(59fe274bf57e7a65e3a905a3),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,8,randFromNumberOfSpades,4,3,2,3,6,-30,2,-16,8,1,6,0,1,1,-51
ObjectId(59fe2750f57e7a65e3a905d8),0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,9,randFromNumberOfSpades,1,2,,,,-24,2,-24,8,3,-5,0,1,1,-51
ObjectId(59fe2750f57e7a65e3a905d9),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,9,randFromNumberOfSpades,2,6,2,,,-24,8,-24,2,7,8,1,2,0,-59
ObjectId(59fe2750f57e7a65e3a905da),0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,9,randFromNumberOfSpades,3,3,6,2,,-24,2,-24,8,1,-5,0,1,1,-51
ObjectId(59fe2750f57e7a65e3a905db),1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,9,randFromNumberOfSpades,4,2,3,6,2,-24,8,-24,2,2,8,1,2,0,-59
ObjectId(59fe2755f57e7a65e3a90610),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,10,randFromNumberOfSpades,1,6,,,,-16,9,-29,2,4,8,3,2,0,-59
ObjectId(59fe2755f57e7a65e3a90611),0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,10,randFromNumberOfSpades,2,5,6,,,-29,2,-16,9,2,-7,0,1,1,-51
ObjectId(59fe2756f57e7a65e3a90612),0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,10,randFromNumberOfSpades,3,2,5,6,,-16,9,-29,2,7,8,3,2,0,-59
ObjectId(59fe2756f57e7a65e3a90613),0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,10,randFromNumberOfSpades,4,2,2,5,6,-29,2,-16,9,0,-7,0,1,1,-51
ObjectId(59fe275bf57e7a65e3a90648),0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,11,randFromNumberOfSpades,1,1,,,,-36,2,-18,2,3,2,5,1,1,-51
ObjectId(59fe275bf57e7a65e3a90649),0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,11,randFromNumberOfSpades,2,5,1,,,-18,2,-36,2,3,-7,0,2,0,-59
ObjectId(59fe275bf57e7a65e3a9064a),0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,11,randFromNumberOfSpades,3,1,5,1,,-36,2,-18,2,4,2,5,1,1,-51
ObjectId(59fe275bf57e7a65e3a9064b),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,11,randFromNumberOfSpades,4,2,1,5,1,-18,2,-36,2,3,-7,0,2,0,-59
ObjectId(59fe2760f57e7a65e3a90680),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,12,randFromNumberOfSpades,1,8,,,,-25,2,-34,7,3,-13,0,2,0,-59
ObjectId(59fe2760f57e7a65e3a90681),0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,12,randFromNumberOfSpades,2,1,8,,,-34,7,-25,2,2,3,3,1,1,-51
ObjectId(59fe2760f57e7a65e3a90682),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,12,randFromNumberOfSpades,3,5,1,8,,-25,2,-34,7,4,-13,0,2,0,-59
ObjectId(59fe2761f57e7a65e3a90683),0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,12,randFromNumberOfSpades,4,2,5,1,8,-34,7,-25,2,4,3,3,1,1,-51
ObjectId(59fe2766f57e7a65e3a906b8),0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,13,randFromNumberOfSpades,1,2,,,,-41,0,-38,2,2,6,1,1,1,-51
ObjectId(59fe2766f57e7a65e3a906b9),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,13,randFromNumberOfSpades,2,8,2,,,-38,2,-41,0,3,-15,0,2,0,-59
ObjectId(59fe2766f57e7a65e3a906ba),0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,13,randFromNumberOfSpades,3,4,8,2,,-41,0,-38,2,5,6,1,1,1,-51
ObjectId(59fe2767f57e7a65e3a906bb),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,13,randFromNumberOfSpades,4,7,4,8,2,-38,2,-41,0,3,-15,0,2,0,-59
ObjectId(59fe276cf57e7a65e3a906f0),0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,14,randFromNumberOfSpades,1,2,,,,-53,2,-35,1,3,-6,0,2,0,-59
ObjectId(59fe276cf57e7a65e3a906f1),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,14,randFromNumberOfSpades,2,6,2,,,-35,1,-53,2,4,-16,0,1,1,-51
ObjectId(59fe276cf57e7a65e3a906f2),0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,14,randFromNumberOfSpades,3,4,6,2,,-53,2,-35,1,2,-6,0,2,0,-59
ObjectId(59fe276cf57e7a65e3a906f3),1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,14,randFromNumberOfSpades,4,0,4,6,2,-35,1,-53,2,4,-16,0,1,1,-51
ObjectId(59fe2772f57e7a65e3a90728),0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,8YxdSv03FC,1,randFromNumberOfSpades,1,1,,,,0,0,0,0,2,4,2,1,1,-52
ObjectId(59fe2772f57e7a65e3a90729),0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ej8RH6WO1C,1,randFromNumberOfSpades,2,5,1,,,0,0,0,0,6,-8,0,7,0,-52
ObjectId(59fe2772f57e7a65e3a9072a),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ei1FnOmkKM,1,randFromNumberOfSpades,3,3,5,1,,0,0,0,0,4,4,2,1,1,-52
ObjectId(59fe2772f57e7a65e3a9072b),1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,V6V8imCwWa,1,randFromNumberOfSpades,4,3,3,5,1,0,0,0,0,0,-8,0,7,0,-52
ObjectId(59fe2778f57e7a65e3a90760),0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ej8RH6WO1C,2,randFromNumberOfSpades,1,1,,,,-8,0,4,2,6,6,1,7,0,-52
ObjectId(59fe2778f57e7a65e3a90761),0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ei1FnOmkKM,2,randFromNumberOfSpades,2,2,1,,,4,2,-8,0,1,3,3,1,1,-52
ObjectId(59fe2778f57e7a65e3a90762),0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,V6V8imCwWa,2,randFromNumberOfSpades,3,5,2,1,,-8,0,4,2,1,6,1,7,0,-52
ObjectId(59fe2778f57e7a65e3a90763),1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,8YxdSv03FC,2,randFromNumberOfSpades,4,1,5,2,1,4,2,-8,0,5,3,3,1,1,-52
ObjectId(59fe277ef57e7a65e3a90798),0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ei1FnOmkKM,3,randFromNumberOfSpades,1,2,,,,7,5,-2,1,4,3,5,1,1,-52
ObjectId(59fe277ef57e7a65e3a90799),0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,V6V8imCwWa,3,randFromNumberOfSpades,2,5,2,,,-2,1,7,5,1,-11,0,7,0,-52
ObjectId(59fe277ef57e7a65e3a9079a),1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,8YxdSv03FC,3,randFromNumberOfSpades,3,1,5,2,,7,5,-2,1,4,3,5,1,1,-52
ObjectId(59fe277ef57e7a65e3a9079b),0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ej8RH6WO1C,3,randFromNumberOfSpades,4,6,1,5,2,-2,1,7,5,4,-11,0,7,0,-52
ObjectId(59fe2784f57e7a65e3a907d0),0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,V6V8imCwWa,4,randFromNumberOfSpades,1,3,,,,-13,1,0,0,3,4,2,7,0,-52
ObjectId(59fe2784f57e7a65e3a907d1),1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,8YxdSv03FC,4,randFromNumberOfSpades,2,5,3,,,0,0,-13,1,3,-15,0,1,1,-52
ObjectId(59fe2784f57e7a65e3a907d2),0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ej8RH6WO1C,4,randFromNumberOfSpades,3,1,5,3,,-13,1,0,0,3,4,2,7,0,-52
ObjectId(59fe2784f57e7a65e3a907d3),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ei1FnOmkKM,4,randFromNumberOfSpades,4,0,1,5,3,0,0,-13,1,4,-15,0,1,1,-52
ObjectId(59fe2789f57e7a65e3a90808),0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,8YxdSv03FC,5,randFromNumberOfSpades,1,2,,,,-15,0,-9,3,5,5,4,1,1,-52
ObjectId(59fe2789f57e7a65e3a90809),1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ej8RH6WO1C,5,randFromNumberOfSpades,2,0,2,,,-9,3,-15,0,0,14,0,7,0,-52
ObjectId(59fe2789f57e7a65e3a9080a),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ei1FnOmkKM,5,randFromNumberOfSpades,3,3,Nil,2,,-15,0,-9,3,4,5,4,1,1,-52
ObjectId(59fe2789f57e7a65e3a9080b),0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,V6V8imCwWa,5,randFromNumberOfSpades,4,4,3,Nil,2,-9,3,-15,0,4,14,0,7,0,-52
