_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore,learningVersion
ObjectId(5a121240f50e0c00019e685f),0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,sl4YjIgNsITSppNK61dXqFo4iJokAY,1sMriwDuK3,2,nn,1,1,,,,-10,0,-9,0,,,,,,,0.3
ObjectId(5a121240f50e0c00019e6860),0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,sl4YjIgNsITSppNK61dXqFo4iJokAY,mrkLNECF7y,2,nn,2,7,1,,,-9,0,-10,0,,,,,,,0.3
ObjectId(5a121241f50e0c00019e6861),0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,sl4YjIgNsITSppNK61dXqFo4iJokAY,4XNGmvyK2H,2,nn,3,4,7,1,,-10,0,-9,0,,,,,,,0.3
ObjectId(5a12127a441b3300019ea73e),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,yqXihvp7lOCTpuQeqaogaQzl3na05G,BaKBOkVDAf,1,nn,1,3,,,,0,0,0,0,3,-16,0,0,,-31,0.3
ObjectId(5a12127a441b3300019ea73f),1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,yqXihvp7lOCTpuQeqaogaQzl3na05G,hXnmWP9SuT,1,nn,2,12,3,,,0,0,0,0,1,-25,0,0,,-52,0.3
ObjectId(5a12127a441b3300019ea740),0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,yqXihvp7lOCTpuQeqaogaQzl3na05G,JeboixtMMr,1,nn,3,13,12,3,,0,0,0,0,4,-16,0,0,,-31,0.3
ObjectId(5a12127a441b3300019ea741),0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,yqXihvp7lOCTpuQeqaogaQzl3na05G,JytTmowzbh,1,nn,4,13,13,12,3,0,0,0,0,4,-25,0,0,,-52,0.3
ObjectId(5a12127f441b3300019ea776),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,yqXihvp7lOCTpuQeqaogaQzl3na05G,hXnmWP9SuT,2,nn,1,16,,,,-25,0,-16,0,2,-27,0,0,,-52,0.3
ObjectId(5a12127f441b3300019ea777),0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,yqXihvp7lOCTpuQeqaogaQzl3na05G,JeboixtMMr,2,nn,2,11,16,,,-16,0,-25,0,5,-15,0,0,,-31,0.3
ObjectId(5a12127f441b3300019ea778),0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,yqXihvp7lOCTpuQeqaogaQzl3na05G,JytTmowzbh,2,nn,3,11,11,16,,-25,0,-16,0,2,-27,0,0,,-52,0.3
ObjectId(5a12127f441b3300019ea779),0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,yqXihvp7lOCTpuQeqaogaQzl3na05G,BaKBOkVDAf,2,nn,4,4,11,11,16,-16,0,-25,0,4,-15,0,0,,-31,0.3
ObjectId(5a121284441b3300019ea7ae),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,rmO5S06HaZePBvgKhDLrreduhVMh9U,zA3L02F3in,1,nn,1,14,,,,0,0,0,0,4,-20,0,0,,-52,0.3
ObjectId(5a121284441b3300019ea7af),0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,GzwMARFsjF,1,nn,2,1,14,,,0,0,0,0,3,7,0,0,,-18,0.3
ObjectId(5a121284441b3300019ea7b0),1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,MPUxCCXiVb,1,nn,3,6,1,14,,0,0,0,0,1,-20,0,0,,-52,0.3
ObjectId(5a121284441b3300019ea7b1),0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,nQ0dAF66PL,1,nn,4,6,6,1,14,0,0,0,0,4,7,0,0,,-18,0.3
ObjectId(5a121289441b3300019ea7e6),0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,rmO5S06HaZePBvgKhDLrreduhVMh9U,GzwMARFsjF,2,nn,1,2,,,,7,0,-20,0,4,-8,0,0,,-18,0.3
ObjectId(5a121289441b3300019ea7e7),0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,MPUxCCXiVb,2,nn,2,6,2,,,-20,0,7,0,3,-12,0,0,,-52,0.3
ObjectId(5a121289441b3300019ea7e8),0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,nQ0dAF66PL,2,nn,3,6,6,2,,7,0,-20,0,3,-8,0,0,,-18,0.3
ObjectId(5a121289441b3300019ea7e9),1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,zA3L02F3in,2,nn,4,6,6,6,2,-20,0,7,0,3,-12,0,0,,-52,0.3
ObjectId(5a12128d441b3300019ea81e),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,MPUxCCXiVb,3,nn,1,1,,,,-32,0,-1,0,3,-8,0,0,,-52,0.3
ObjectId(5a12128e441b3300019ea81f),1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,rmO5S06HaZePBvgKhDLrreduhVMh9U,nQ0dAF66PL,3,nn,2,3,1,,,-1,0,-32,0,2,-8,0,0,,-18,0.3
ObjectId(5a12128e441b3300019ea820),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,zA3L02F3in,3,nn,3,7,3,1,,-32,0,-1,0,4,-8,0,0,,-52,0.3
ObjectId(5a12128e441b3300019ea821),0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,GzwMARFsjF,3,nn,4,5,7,3,1,-1,0,-32,0,4,-8,0,0,,-18,0.3
ObjectId(5a121292441b3300019ea856),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,rmO5S06HaZePBvgKhDLrreduhVMh9U,nQ0dAF66PL,4,nn,1,5,,,,-9,0,-40,0,4,-9,0,0,,-18,0.3
ObjectId(5a121292441b3300019ea857),0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,zA3L02F3in,4,nn,2,6,5,,,-40,0,-9,0,2,-12,0,0,,-52,0.3
ObjectId(5a121292441b3300019ea858),1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,GzwMARFsjF,4,nn,3,4,6,5,,-9,0,-40,0,4,-9,0,0,,-18,0.3
ObjectId(5a121292441b3300019ea859),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,rmO5S06HaZePBvgKhDLrreduhVMh9U,MPUxCCXiVb,4,nn,4,6,4,6,5,-40,0,-9,0,3,-12,0,0,,-52,0.3
ObjectId(5a121298441b3300019ea88e),0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,1,nn,1,4,,,,0,0,0,0,2,-10,0,0,,-52,0.3
ObjectId(5a121298441b3300019ea88f),1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,1,nn,2,7,4,,,0,0,0,0,6,-17,0,6,,-65,0.3
ObjectId(5a121298441b3300019ea890),0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,1,nn,3,6,7,4,,0,0,0,0,2,-10,0,0,,-52,0.3
ObjectId(5a121298441b3300019ea891),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,1,nn,4,0,6,7,4,0,0,0,0,2,-17,0,6,,-65,0.3
ObjectId(5a12129c441b3300019ea8c6),0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,2,nn,1,5,,,,-17,0,-10,0,8,6,3,6,,-65,0.3
ObjectId(5a12129c441b3300019ea8c7),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,2,nn,2,6,5,,,-10,0,-17,0,2,-11,0,0,,-52,0.3
ObjectId(5a12129c441b3300019ea8c8),0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,2,nn,3,1,6,5,,-17,0,-10,0,1,6,3,6,,-65,0.3
ObjectId(5a12129c441b3300019ea8c9),1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,2,nn,4,5,1,6,5,-10,0,-17,0,2,-11,0,0,,-52,0.3
ObjectId(5a1212a1441b3300019ea8fe),0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,3,nn,1,4,,,,-21,0,-11,3,1,-9,0,0,,-52,0.3
ObjectId(5a1212a1441b3300019ea8ff),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,3,nn,2,6,4,,,-11,3,-21,0,4,-11,0,6,,-65,0.3
ObjectId(5a1212a1441b3300019ea900),1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,3,nn,3,5,6,4,,-21,0,-11,3,3,-9,0,0,,-52,0.3
ObjectId(5a1212a1441b3300019ea901),0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,3,nn,4,5,5,6,4,-11,3,-21,0,5,-11,0,6,,-65,0.3
ObjectId(5a1212a5441b3300019ea936),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,4,nn,1,3,,,,-22,3,-30,0,5,6,2,6,,-65,0.3
ObjectId(5a1212a5441b3300019ea937),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,4,nn,2,3,3,,,-30,0,-22,3,2,-8,0,0,,-52,0.3
ObjectId(5a1212a5441b3300019ea938),1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,4,nn,3,3,3,3,,-22,3,-30,0,3,6,2,6,,-65,0.3
ObjectId(5a1212a6441b3300019ea939),0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,4,nn,4,5,3,3,3,-30,0,-22,3,3,-8,0,0,,-52,0.3
ObjectId(5a1212aa441b3300019ea96e),1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,5,nn,1,2,,,,-38,0,-16,5,6,7,0,0,,-52,0.3
ObjectId(5a1212aa441b3300019ea96f),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,5,nn,2,9,2,,,-16,5,-38,0,5,-15,0,6,,-65,0.3
ObjectId(5a1212aa441b3300019ea970),0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,5,nn,3,5,9,2,,-38,0,-16,5,1,7,0,0,,-52,0.3
ObjectId(5a1212aa441b3300019ea971),0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,5,nn,4,6,5,9,2,-16,5,-38,0,1,-15,0,6,,-65,0.3
ObjectId(5a1212af441b3300019ea9a6),0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,6,nn,1,5,,,,-31,5,-31,0,2,-8,0,6,,-65,0.3
ObjectId(5a1212af441b3300019ea9a7),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,6,nn,2,6,5,,,-31,0,-31,5,6,-10,0,0,,-52,0.3
ObjectId(5a1212af441b3300019ea9a8),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,6,nn,3,3,6,5,,-31,5,-31,0,4,-8,0,6,,-65,0.3
ObjectId(5a1212af441b3300019ea9a9),1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,6,nn,4,4,3,6,5,-31,0,-31,5,1,-10,0,0,,-52,0.3
ObjectId(5a1212b4441b3300019ea9de),1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,7,nn,1,5,,,,-41,0,-39,5,5,6,0,0,,-52,0.3
ObjectId(5a1212b4441b3300019ea9df),0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,7,nn,2,4,5,,,-39,5,-41,0,4,6,1,6,,-65,0.3
ObjectId(5a1212b4441b3300019ea9e0),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,7,nn,3,1,4,5,,-41,0,-39,5,1,6,0,0,,-52,0.3
ObjectId(5a1212b4441b3300019ea9e1),0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,7,nn,4,2,1,4,5,-39,5,-41,0,3,6,1,6,,-65,0.3
ObjectId(5a1212b9441b3300019eaa16),1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,8,nn,1,5,,,,-33,6,-35,0,3,-12,0,6,,-65,0.3
ObjectId(5a1212b9441b3300019eaa17),0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,8,nn,2,6,5,,,-35,0,-33,6,3,-10,0,0,,-52,0.3
ObjectId(5a1212b9441b3300019eaa18),0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,8,nn,3,7,6,5,,-33,6,-35,0,1,-12,0,6,,-65,0.3
ObjectId(5a1212b9441b3300019eaa19),0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,8,nn,4,4,7,6,5,-35,0,-33,6,6,-10,0,0,,-52,0.3
ObjectId(5a1212bd441b3300019eaa4e),0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,9,nn,1,6,,,,-45,0,-45,6,2,-14,0,0,,-52,0.3
ObjectId(5a1212be441b3300019eaa4f),0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,9,nn,2,5,6,,,-45,6,-45,0,3,-10,0,6,,-65,0.3
ObjectId(5a1212be441b3300019eaa50),1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,9,nn,3,8,5,6,,-45,0,-45,6,5,-14,0,0,,-52,0.3
ObjectId(5a1212be441b3300019eaa51),0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,9,nn,4,5,8,5,6,-45,6,-45,0,3,-10,0,6,,-65,0.3
ObjectId(5a1212c2441b3300019eaa86),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,Cak3qBD1x1,10,nn,1,5,,,,-55,6,-59,0,3,-10,0,6,,-65,0.3
ObjectId(5a1212c2441b3300019eaa87),1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,ixMYUzkv8A,10,nn,2,2,5,,,-59,0,-55,6,3,7,0,0,,-52,0.3
ObjectId(5a1212c2441b3300019eaa88),0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,2bromueVyA,10,nn,3,5,2,5,,-55,6,-59,0,3,-10,0,6,,-65,0.3
ObjectId(5a1212c2441b3300019eaa89),0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,pGUR3pnN5u5LsU9V0UADZt5ugmkJjV,0TTbLwC7eK,10,nn,4,5,5,2,5,-59,0,-55,6,4,7,0,0,,-52,0.3
